slug,locale,seed_ordinal,score,asset_row_hash,approval_status
hydrologic-technicians,en,515,6,e77ee390deb414e763dfea7ffc180aed200c2fa3f12cfb7927ebdc1ee7f23dc7,approve
hydrologists,zh-CN,516,6,56b7ce69c0efc12a83e963859613fd55996ed36a4909e0a390c58c851231fda7,approve
hydrologists,en,516,6,a6fc7a152bf4b949696dd4f0f28eeadcf45b67253d8c5bd0c7a02f2b5a1277d4,approve
industrial-designers,zh-CN,517,6,4ccd6b70cf59b26d66dd0645d684720ddfcc502cc193699ea5f19918056e4d23,approve
industrial-designers,en,517,6,622d7730b3612de51fc328f11f4869619436f74a8cfa7d73c9953b8152273e4f,approve
industrial-ecologists,zh-CN,518,6,10efd1377f161f53536a357fc1bde0f367cfa721f066ea4b9c7a8c629fb693db,approve
industrial-ecologists,en,518,6,a67cbf90a10e85a5ea2ec5706b833f6c42cb031ea0a8a49eef9fc53605f1ee1f,approve
industrial-engineering-technicians,zh-CN,519,7,d84fe81abcb680602b06d8b4d0b8ad86848512a477412b1f48aa37061c106421,approve
industrial-engineering-technicians,en,519,7,a4d2696ffe309193f927c8c986e75248d88fcee745667d79978cc7380d6c3d9c,approve
industrial-engineers,zh-CN,520,7,6f70a86208c37147c9ad4ca132b9a03981e08fe51cd7366a3495964764e928bc,approve
industrial-engineers,en,520,7,88b6c54961a84fc0d213324c0274ddfbcb6861597e44d3dc535a686812e41c58,approve
industrial-machinery-mechanics,zh-CN,521,4,1f15d901b4c95da8b8a7c702a49b9565ebd646ac41c8218d96d87052baa3a6da,approve
industrial-machinery-mechanics,en,521,4,6664bfe6fd30bb56f6052dec660df00a10e8c66c503f136c04c514d901b83ee5,approve
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,zh-CN,522,4,b8fd284568adfd3ad6716e34dd3c6918a4d2603e654afedb51be93521928e605,approve
industrial-machinery-mechanics-and-maintenance-workers-and-millwrights,en,522,4,7afc50b13992eabec663f0a3b344fe6a5e798de7bec441c194d13bd864875ea1,approve
industrial-organizational-psychologists,zh-CN,523,7,0e80130bd5d4346835b180c9bb0667a62803e965e8982777bd0d64cd447344e3,approve
industrial-organizational-psychologists,en,523,7,174ce4e9250f02112f0b2275bd782bef2770ae48400a6b49607d728e8356762e,approve
industrial-production-managers,zh-CN,524,7,14e7df518ccf63b385b06e08fbbb8a70e0af02cc94b4db318657e0da2cf82a39,approve
industrial-production-managers,en,524,7,ce56e78371e65935fb6ef7818265a00becb24e04e8849229c955ce2f5bf07b0d,approve
industrial-truck-and-tractor-operators,zh-CN,525,3,81488e53156db7d28fa32054240faa02d78caa296bbe72490c652ad19da9331e,approve
industrial-truck-and-tractor-operators,en,525,3,1ea53ca65efe60273cd8def811417c1396e583d3bf1b7e4857cf24669f8ea847,approve
infantry,zh-CN,526,3,7c11ca377fd03ff2ff5778a0810ef2f07aedc3ddaee54a5e90e4c94ec276cfb6,approve
infantry,en,526,3,7fafa485d3fe27d0ce6e98dfd1be57f101df4cd5f104ff9f061d8d7c95857672,approve
infantry-officers,zh-CN,527,3,43940023ed1f1c98c8ab3299defbc4db422e82acbaf19740fd335e0099af6ed3,approve
infantry-officers,en,527,3,850c567a9ae573c5c16ecc297b93b64f84f6b0e0631b1a7751d882b2e6582e92,approve
information-clerks,zh-CN,528,7,f0e40c9f1ea39c4970f0227f000e3de0527094e4dbf86334e6a7dc044a4520c4,approve
information-clerks,en,528,7,a21389b2673f5673e205a9e76848cf270c6061462edaf750e4bcc47a6d969af9,approve
information-security-analysts,zh-CN,529,8,1b8b37a9dd945102e55963c565736e96fe67eaa2387ed72b1ac34eba65f34073,approve
information-security-analysts,en,529,8,11e802f246b8f75951ead606d5f45b5cfcf22d5f950b4701798e9ce1296dc268,approve
information-security-engineers,zh-CN,530,8,bcd0d365527f74c45897f9549e71f3a7d8cffe3bb6c7f9f97c6a7c45c8f50809,approve
information-security-engineers,en,530,8,2289ec000b4c0a454ed79bbbae5edd786ab879fdf85d87bc1fb3a7eb935fa9c4,approve
information-technology-project-managers,zh-CN,531,7,f8ee8b400c5876e2a9bafbc1058e97643ac429d895ad8231ef2ad684ce154ff4,approve
information-technology-project-managers,en,531,7,00ada1d0ae6afff54f3af90fc4eeba9686e144adfed514e44276d80d5cac62f1,approve
inspectors-testers-sorters-samplers-and-weighers,zh-CN,532,5,0567e6d14e9355e7cd173a319a5602402c4014fa3ddeec5d378ef0f50df22b4f,approve
inspectors-testers-sorters-samplers-and-weighers,en,532,5,71969895dd7315c7196233401f3b69221db151597a96d1762cb4701841a7a663,approve
instructional-coordinators,zh-CN,533,6,c5237f68d7fd3ac12c729b503142bc656ca3ec602630344c4d782856e394bf81,approve
instructional-coordinators,en,533,6,7f9170fa26baffb9a90f8e6fd01a93b8fd7cefdcec4a840ab35cdd02e24b18e2,approve
insulation-workers,zh-CN,534,4,00d75b1e9b2dea81b10f6bc91da4bb3883df4c8fcdeeb8dc74ae5b2da308e53d,approve
insulation-workers,en,534,4,07d531d430981f1051a292058dab22d2c35f65e77d7954e495d2b92c512edeb2,approve
insulation-workers-floor-ceiling-and-wall,zh-CN,535,4,4a672a37992a226f0049e3c7df1983afa5a4d7529a3e79b7f0604bf68d6ce5bc,approve
insulation-workers-floor-ceiling-and-wall,en,535,4,a6440a99a0b7361532f5feff1d75a037e4469b4603d861ed5ad773d159238e28,approve
insulation-workers-mechanical,zh-CN,536,4,cf522c9ddef043cf37fc1d75cc1aec8e376bbb4bfe29371e93b6fe1047d1a79f,approve
insulation-workers-mechanical,en,536,4,f4404d34042767053d749fd027902ceda6c8cb1195acec456b733cbeaf88ad89,approve
insurance-appraisers-auto-damage,zh-CN,537,7,08b792e625d3bc6e62ee1b8f1d2f8c587dbf61b375818677c74cc8121f6fbc41,approve
insurance-appraisers-auto-damage,en,537,7,012529a2e4402b5298c30f4fb6da8a8be4fe056a2a887e095a58a39dec18417f,approve
insurance-claims-and-policy-processing-clerks,zh-CN,538,7,b6e29d95ccebe574d125ed305f6aacf920df497acc374523e5e655b2d1a6b0d5,approve
insurance-claims-and-policy-processing-clerks,en,538,7,0e5db6984deeb556302cacb87fa9274eceb445aa544ce70a25bec48954b594c5,approve
insurance-sales-agents,zh-CN,539,7,49fb24bae5559941910b1cdde05fdeab6304c113b8fac40b7451d7989a5c365b,approve
insurance-sales-agents,en,539,7,f3a96022ff432338fe14157e3755ea7442b5890a30f822ddb31331c930b8f8d5,approve
insurance-underwriters,zh-CN,540,7,caf8357201f178e65b1df18de6566a78870ef6e97c0295232538ecda404a8f61,approve
insurance-underwriters,en,540,7,671e7837829ad601a3c068e6f567510fa4749d426f4d66c599a2461f56a5d351,approve
intelligence-analysts,zh-CN,541,8,824d20acc4f3f80e1c6781961d9023171ab475cca61834045d54fe28a5201438,approve
intelligence-analysts,en,541,8,df6d18f7c0665fd7f7cf544f5ce57447b4fab2070cbf92eaab72c91b2808bea5,approve
interior-designers,zh-CN,542,6,5eb12426098f6a7d4e8ff6c53a409bbd3103c95522af87767521ac550d43f81f,approve
interior-designers,en,542,6,35cf58fb041cf99b9134401caffdfed85103b2ed570d93be5ec2b35fd4b5c76e,approve
interpreters-and-translators,zh-CN,543,8,27af258290abd588aeec114adf8beb3e0ad73b8616a0cecb2a2be81f01415196,approve
interpreters-and-translators,en,543,8,6e741ff201f98ae05186bab632f57d3d03cf86756f03b84dec10197ec82a3698,approve
interviewers-except-eligibility-and-loan,zh-CN,544,6,dbeb471cba0abcf4393c8cd6d81d309f4af0ff9235229d24eba8df0051a3f795,approve
interviewers-except-eligibility-and-loan,en,544,6,51bb3e060e953083cf98e328b2c31521b08264f292b9445e6da8922f5e13e522,approve
investment-fund-managers,zh-CN,545,8,26121759e1d943683a706c43ca42b2c221d9255090734f66b14aa2407e4eab99,approve
investment-fund-managers,en,545,8,fd3050a77cc660ed013c2d885ce83e4c81c4e2e876f0c3cff7f8153acab0cbbf,approve
structural-iron-and-steel-workers,zh-CN,546,3,97c3bee96650e0e449aefafc442807416af541204c358853012ae1d8b6d0deb5,approve
structural-iron-and-steel-workers,en,546,3,6f0682e22510dacb7eb693ce137073b1ab9a03c36258b45f4222413b03886e8e,approve
janitors-and-building-cleaners,zh-CN,547,3,e8f586f2814061494c2a8264fa6aea25f6e73df02b466e3ce5cf87b30045f261,approve
janitors-and-building-cleaners,en,547,3,ceec91b4d3a9a3718362d477f70402ef45ab2d7293e38f40d7f13d1fa73fb31f,approve
janitors-and-cleaners-except-maids-and-housekeeping-cleaners,zh-CN,548,3,0b3c87d706ffab8b058c0ff4f936b32dc2a3035be1a0a3d4d5632d0dd5868e3b,approve
janitors-and-cleaners-except-maids-and-housekeeping-cleaners,en,548,3,f0909e4a12c9933996fd22f999ae03a5467fc33ee6554f55636384a2dc476979,approve
jewelers-and-precious-stone-and-metal-workers,zh-CN,549,6,8d096c3f6e64f4c87725149566327f29de9c19415ec610b66f4ad1c1d308e832,approve
jewelers-and-precious-stone-and-metal-workers,en,549,6,c8fcefc2d7bec89f3280fc716afdab542e25f8a8852a176178f234ae85dbeeba,approve
judges-and-hearing-officers,zh-CN,550,7,12502957bb1f1a1361718806689501ecfc809e24a4635a101900497ca2201ab5,approve
judges-and-hearing-officers,en,550,7,d7dd89794163ffb90a14b1f4a982f2a033ca4eee8927a790f17e7f455b4bf1ca,approve
judges-magistrate-judges-and-magistrates,zh-CN,551,7,cf91c210a3feb11bf43db2e49ec03a013e3c7d6d091c7b7b8b3c383790bb8b08,approve
judges-magistrate-judges-and-magistrates,en,551,7,6d5e1ad91885080b2ae295a080b46637dbf3856fe727a1dcc83c3c476fb35619,approve
judicial-law-clerks,zh-CN,552,7,aeac3aa853305d561947c24359aefd7f88b044b49a8f729f71d11333d55acc88,approve
judicial-law-clerks,en,552,7,78cc1651eef01099e3f90ff4fe049527d77e4085657c141a923ebb1498fa0266,approve
kindergarten-and-elementary-school-teachers,zh-CN,553,6,65d7b22efe6ec2977b169cdc63bc444abd967446edf1a35f60a2bdd01620d2f3,approve
kindergarten-and-elementary-school-teachers,en,553,6,cf87c04939ca3e59ae3c20af3fe2d01c610834a2936be29fc5a9a3a13e9d8d61,approve
kindergarten-teachers-except-special-education,zh-CN,554,6,407d6bf78df0c6a83c40f8434f923be200b2c09621f07544e8d49893214621ad,approve
kindergarten-teachers-except-special-education,en,554,6,9077e491bc443c0c98aa9545858a40de1c472a2a07687f18407278c9931ce3a5,approve
labor-relations-specialists,zh-CN,555,6,7192b5e717c98931b0608246cfb6ba5f5b07047953cca46ec7a9eaebed70e989,approve
labor-relations-specialists,en,555,6,708e56cf17d743e5573c8599099de39236b7fbeedf647e5d8379826c71a857e0,approve
laborers-and-freight-stock-and-material-movers-hand,zh-CN,556,4,365f6d93e75ad136d816de64f2a65d081eb8e6ea69649a2ca5cd0c117a5e3781,approve
laborers-and-freight-stock-and-material-movers-hand,en,556,4,a883e17e2ecbdb3191e6271b3fb7e7fe82d03a4a2658be416306a4606ef07258,approve
landscape-architects,zh-CN,557,5,ae0a42bd74a5e656f2bc4dffc66cee16ed48690d5373d8b809f8bace97daf320,approve
landscape-architects,en,557,5,85c360e2ce14d7af368aaa3a07fd7b9197490c5b900c5d05f0d6f7d300019541,approve
landscaping-and-groundskeeping-workers,zh-CN,558,5,57f95ace87048df06e129db59bae318ac2b37bb3c8f8786805274ef0d12c0315,approve
landscaping-and-groundskeeping-workers,en,558,5,12ae973a6ecd390bdf5355791a7e2d70028e14ff88e9783ccd4461366f61c918,approve
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,zh-CN,559,5,2a4be347927011af63ddd4996b976851978ccc9cb15ce9c0049b64ea726026a4,approve
lathe-and-turning-machine-tool-setters-operators-and-tenders-metal-and-plastic,en,559,5,3b8eff90a2e223fcadcf5e7a12cd9096fbd46322b428fb78bc56219ca91ffc7e,approve
laundry-and-dry-cleaning-workers,zh-CN,560,3,203d56d9cb7194e8da354da9e8b5088cbe1132b4aea1c6860c7e74eeb559e5d7,approve
laundry-and-dry-cleaning-workers,en,560,3,00b79ea045db010510f8bf73f84301953b87399b8f7d8d222f18ca9406bce7ff,approve
law-teachers-postsecondary,zh-CN,561,7,5a0328f8d9b23eea55d5b5ab8791052aba06726b27681ea8e6ae82b049a928f2,approve
law-teachers-postsecondary,en,561,7,07af167dadb30fffccea2220d5e6447712b30cacff54b802f163684e64c83ef1,approve
lawyers,zh-CN,562,7,bd7dd9cca84e74dafe73b18ba1ad0ac5e26371fbece436e6caddd73b66fd09b1,approve
lawyers,en,562,7,5cc5231c7f3431f5b85141cd96b4b04a7b118b698ab1b9e7707098fd1cd1fa6f,approve
layout-workers-metal-and-plastic,zh-CN,563,5,3280d2cdfeeabe575f0d7f8314d63e028cff3ec959ca0f60da3b7465f64bea6d,approve
layout-workers-metal-and-plastic,en,563,5,fa3caacfbcb7b1272ee64777680cd66a5b44ddbdd78ecbc1f0679ba6fd20a918,approve
legislators,zh-CN,564,7,9a0f6a1e2492681dad74531d180127dc2f313cf066af57b6188330fb97fdd011,approve
legislators,en,564,7,9bad2f6f6407f4171ee9aaf5f0cfe32c091def99db1beaf8bb7d8e396d14b088,approve
librarians,zh-CN,565,6,ad34ea1e499a0d41a37d7cc09c84440ad450f41b7fd4d6ceb331a83212a33561,approve
librarians,en,565,6,232148f421402e0f31a4c7c9406a3591db3bfd78dda506c208aa15bc1cb59a4d,approve
librarians-and-media-collections-specialists,zh-CN,566,6,79977368c97809fb79bbf55f4f988f3df6a6680c29b49215f63338c2d8357bfe,approve
librarians-and-media-collections-specialists,en,566,6,168d8a2003fd6108e418938a31f89c542634f5a3a174378becb2e7b48ad773e7,approve
library-assistants-clerical,zh-CN,567,6,e211200b60cf18c8e7b607265ec90fb3af0e0368605e344181bbcfafe833f240,approve
library-assistants-clerical,en,567,6,07a6b96e1aefd20501027f6960db1785e7429d224bc6f7ea205f76a744e5525e,approve
library-science-teachers-postsecondary,zh-CN,568,6,902d63762d7ea853c6946247126a211581cb9dce7d640cc4f5b532219f170970,approve
library-science-teachers-postsecondary,en,568,6,eb1958b9da544a9e772ff19b4e9e02cf1cf1bc098b19ac4fce78f2b7c7c38e21,approve
library-technicians,zh-CN,569,6,b914a28738cc39a677399e0720f577ca6531a4465a5088e11b39fb6bc87e8e26,approve
library-technicians,en,569,6,0cf3c2a6c7e456801f28d0fe9deb4bc61d4a1f89b3b9e34e8ea74e0ccaf4ad3b,approve
library-technicians-and-assistants,zh-CN,570,6,6547c7b07adf998e8ff3632fd216f34f12494c021cad987776e632604eb35494,approve
library-technicians-and-assistants,en,570,6,e6cfec71b668a1af047d456711862458b9920e69bccdbd7fafc944a45ae53915,approve
licensed-practical-and-licensed-vocational-nurses,zh-CN,571,5,1ec4520e6388b2c9b37b7685cc7d141851c0841a6650e57d2ddb9467c145db03,approve
licensed-practical-and-licensed-vocational-nurses,en,571,5,77381b564e9faaaf4fbc292683532e1bb9ccb7772e0193dfbfb2804b4fc6dcb8,approve
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,zh-CN,572,4,56309ece2afbcdf4818e95e2de306df0350adae2dcd8b1a937a102fedfd51033,approve
lifeguards-ski-patrol-and-other-recreational-protective-service-workers,en,572,4,1a3b15a37222375066da3802327e9a03265cc4a218d2301118cc36bd9467baa3,approve
light-truck-drivers,zh-CN,573,4,613699acd20521c669a13f3c2390e9b6d2e95bb8d8bc21fe1c4b324d026b11ef,approve
light-truck-drivers,en,573,4,b542c2410ab273159f05207a1c9abe2925f44bd34dde8a3be5be667df0662d7d,approve
lighting-technicians,zh-CN,574,5,bb50e77fa55625ec444d4487a80d3045af2fa26d2b1db82874a4b220779710db,approve
lighting-technicians,en,574,5,a0e2d3cda1ed977d2d43a7e94a5c45622f3414bbcc95d2aac18d0bffb79b55f6,approve
loading-and-moving-machine-operators-underground-mining,zh-CN,575,4,aa0de4b47c71110bb4c07f723a2de8ae42e17ea32ae8b9cd05f66428836515f2,approve
loading-and-moving-machine-operators-underground-mining,en,575,4,21bda5c13388ce5f629a2640f0f69dd43d82c2892277dd210a462b2e1e8f783d,approve
loan-interviewers-and-clerks,zh-CN,576,7,f00099d4249803baebd9d5de40cb42e24c9ab95e2e9e7af8203eae74eb96ddf6,approve
loan-interviewers-and-clerks,en,576,7,6530e3ccba0317fd6ceec84e3b95ed20db7ba1532d0d3ce46f8e3ab5d8dd7c35,approve
loan-officers,zh-CN,577,7,17cd1f80bbf6a0cf3b23e6e162ea407ad31fdf8a7668dc0c2b8fd5dccbf7edbb,approve
loan-officers,en,577,7,c1a9ae891c9d053591510c625e0c333cb1a0ac9eb80b51495e55d83466664451,approve
locker-room-coatroom-and-dressing-room-attendants,zh-CN,578,3,f72a3655d75051e1eecdc377df056bbe43e2fbcd10736848e8e568ef37918e81,approve
locker-room-coatroom-and-dressing-room-attendants,en,578,3,2291981a3c8d1718617c2342d9953df421fa9661b80d843adc961cb994764cbe,approve
locksmiths-and-safe-repairers,zh-CN,579,5,205cb0d0f0c51e565632350a5223149dc11427a59458956070aebba3ca57a3eb,approve
locksmiths-and-safe-repairers,en,579,5,2b8c6c00d669c0f0094f3139fdea63d3c08938e40a8f2c27342fcf8990b0e7b0,approve
locomotive-engineers,zh-CN,580,4,92fced9652ae669266a0019644c5e7ac67fe8488f000f1f0864f09399a16cc8b,approve
locomotive-engineers,en,580,4,d3f540846ca619c3e28da3eadad95abd39b945617a574abb035d86cf3572c8c6,approve
lodging-managers,zh-CN,581,6,993d60d24321191524d7557d2c040cb439b503735be49047f7480bba72960fff,approve
lodging-managers,en,581,6,26ce9a3f3e690914fd606b7e8d6f3cec925dc40ec26124b86b2f3b8aa340db64,approve
log-graders-and-scalers,zh-CN,582,3,95a16d2371ac4133d665c0bede6f9e387930bffeaf31a1f0cd1dff5d85b087a6,approve
log-graders-and-scalers,en,582,3,fed28ee6efdaaa211883d1be4ee2ec99620b4154bc5a1f769d29b584c532b388,approve
logging-equipment-operators,zh-CN,583,3,acd95f3fd2d61c21d2e89a249b50af2fcd76569b910704c7d69037c4a939918a,approve
logging-equipment-operators,en,583,3,8a9fb3f9aa338ac4111ad1cc0c845182cae08482cbb2b493b54652ac449c4ea8,approve
logging-workers,zh-CN,584,3,bc9ac812d626dd9abd0079936384be6dca878211c12412cb1c8b552fee8cbc50,approve
logging-workers,en,584,3,f2596cd080f2f426dd7145916d66c1802132d0c2bd442c22434dffa0616d7622,approve
logisticians,zh-CN,585,8,2c1a3c32e29ecf830397ab0865611cc75c9858e84e5e994b82912ef5f93ceba0,approve
logisticians,en,585,8,28e82977da28c05b0a7ef200bd676b0cf173422c50c1a9a32abb8c91d58226a9,approve
logistics-analysts,zh-CN,586,8,39977f82e8c927e9007fac8060d9fd4293780e3246cd25172690c93aa0831013,approve
logistics-analysts,en,586,8,375b7be6d7cd0aaca0ed65f27d7e4aba5a3852171e526f7beb4a0f9f979c33ad,approve
logistics-engineers,zh-CN,587,8,d8763c31e25d95ff016477a1408a8d54eaac88608c4280ad1628d7eaffff8484,approve
logistics-engineers,en,587,8,d51d8530e9eaae84375a9772e69f9234c353e49c3231594b200e6a4bcf5de096,approve
loss-prevention-managers,zh-CN,588,5,49cbd9d5ebb402c0006734e23d31217cf4811ddc67a054402c00210011801936,approve
loss-prevention-managers,en,588,5,695f446038d9e5a23942d012271b7b9a55a1cb2b962354f3b5b1ccda69bd34fa,approve
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,zh-CN,589,5,72466b2001d8a0b2bf555a8591b1bdd960c6cf188836849188a248e3b4dba56e,approve
low-vision-therapists-orientation-and-mobility-specialists-and-vision-rehabilitation-therapists,en,589,5,6fe644f8b44a578c39de4cb211a0b975a35630528cba219eb9ca7c222c8bd1c2,approve
machine-feeders-and-offbearers,zh-CN,590,4,639f68cad444584e3f94a6147ed4f77ea66097b6a910cf565fabfc04b710313a,approve
machine-feeders-and-offbearers,en,590,4,afee721648b09aa604bd382bba1b009d54f3adf8aee0df5a53e9bc98aec10d81,approve
machinists,zh-CN,591,5,8d2c68b3f20aea11910e30381d9bbb46b5ccdd1abd428960a437e622c066437a,approve
machinists,en,591,5,d428884305d2670bbdc497fbc0f06d23b095a53c28cf95c42deef64b4131f959,approve
machinists-and-tool-and-die-makers,zh-CN,592,5,253e4d20817f020ec6a17f4269ce17bc3c1a811ce3656221d859e3279ae63e6c,approve
machinists-and-tool-and-die-makers,en,592,5,ab874e2452446c088fb31076c92ebf8c426f57e29030e457d7eb5d4b67c5acde,approve
magnetic-resonance-imaging-technologists,zh-CN,593,6,28e41605a9f556264ecf1fd8ad0b60b37f433330d737f4f6adb1884e1fc939d3,approve
magnetic-resonance-imaging-technologists,en,593,6,8cf0b29f731d446c3fbe8f27acbc40bcf307802eeaa2fa8c30f1b9eff73547d2,approve
maids-and-housekeeping-cleaners,zh-CN,594,3,2465feefd2e1e96657ba516150f1ab46c0f9552bfb4c98e530e128d9b4e6560f,approve
maids-and-housekeeping-cleaners,en,594,3,543a4cc6c5be9542e9703f4a521f0592e5c13cac574bf8a0ec98a7c948090426,approve
mail-clerks-and-mail-machine-operators-except-postal-service,zh-CN,595,4,f150524f30d4ad52b5b168b9e7ff945ae5b29235756c7578f47e65c51bc0b61a,approve
mail-clerks-and-mail-machine-operators-except-postal-service,en,595,4,b2f0fdf6d3f4bb755f83678da371a2c7d5911f08fbb67f92214fab42f17037a3,approve
maintenance-and-repair-workers-general,zh-CN,596,4,3fac0d3a6306f1ded1c83492bbfaebc1ea449356c76b472dd88b758c3e508036,approve
maintenance-and-repair-workers-general,en,596,4,7c94f6f4b180e1a44b4d74a0d26f54f1e54560098890330321b7c9bfd398994a,approve
maintenance-workers-machinery,zh-CN,597,4,950574b62cfe11245b4a9cacc354db9176944781e22e6a04b6a2dfb67bd92d1b,approve
maintenance-workers-machinery,en,597,4,080847d1a14d0822c5353a96efb6b5f999a313aef4ff0b4612d02bf2facbef93,approve
makeup-artists-theatrical-and-performance,zh-CN,598,5,71453566b159b1e339c954d007352f36f9b3278e1d09f315978c66dff704b714,approve
makeup-artists-theatrical-and-performance,en,598,5,979dca43e2b29f6b6e78bbd29b7346c5827a0a12800d545f612c521d87b718b7,approve
management-analysts,zh-CN,599,8,603a63f046543e2c056ec9698c49816e11c705fd699af69bc24a4b6da8bde5f5,approve
management-analysts,en,599,8,8ac09dfdb73e69b841f1d5bea9ff7e7ab031568188a0d6f4db45fcfed6e00f4b,approve
manicurists-and-pedicurists,zh-CN,600,3,79ec54f0c6878659196f6541c2c7cb5b21f4ca5088a737e3fac226a3b5a4c02f,approve
manicurists-and-pedicurists,en,600,3,66d53ed5ebd94bf98f842f33829e133a4d3b3d7cfd112d0a6802fdb7ad1c3377,approve
manufactured-building-and-mobile-home-installers,zh-CN,601,4,1dd816af27c75454385f3b1e725fcf560c0a2af9772562e836a508724a2be750,approve
manufactured-building-and-mobile-home-installers,en,601,4,e155af8555245614b4ecf751c7668e05080d1e70a03c4d7076e0110aa1aacd21,approve
manufacturing-engineers,zh-CN,602,7,e20ad3a4cb401a441b681e1d25d85d9365efb5a7c7549f05c8fc1b7b0ded7dbd,approve
manufacturing-engineers,en,602,7,2d114818f05133053d973c6050b2e3168ab08c085179098c7525037c6d3a6fbc,approve
marine-engineers-and-naval-architects,zh-CN,603,7,ebf5dc8f959d952e6157e5148d8659a155ec2229e3238031e68403a944d07ff6,approve
marine-engineers-and-naval-architects,en,603,7,5d81b0e2c29b4f946104efb7ef85beda5846c5f1932831b05418ce9542e00cb0,approve
market-research-analysts,zh-CN,604,8,82a055abab53bd641f4be59b680bc5300593ee1494b3f7af2443f89310d49d81,approve
market-research-analysts,en,604,8,eae644ca39d4608bbedbca93e845308ea882ab9e46ac267a211353fcd1273996,approve
market-research-analysts-and-marketing-specialists,zh-CN,605,8,252161dbbea61595862097e1f867b8a8f1348c24e2606d63184a83ee7dc79759,approve
market-research-analysts-and-marketing-specialists,en,605,8,e10a5485dd72d03da1d93bd66651b16571121956c2f7a8c6c3f0ca2597bfb801,approve
marketing-managers,zh-CN,606,8,3de99e1f6ac8a545972b2481350722404077adb70e0988952a8825af2fd0aa2f,approve
marketing-managers,en,606,8,09782567dedd2d6131967e0847a0a58bb002f4a3f638cbf721a46c7b1fe4409b,approve
marriage-and-family-therapists,zh-CN,607,5,5eb2948083b51278871e1307de28890f3f3cf997ce12e5f10df9c6b885e97014,approve
marriage-and-family-therapists,en,607,5,29333f89ce715c520ef30869a9f0d22fc747d129779adaef263ee95c6b3f295d,approve
brickmasons-blockmasons-and-stonemasons,zh-CN,608,4,4fc1fcd2aed32a0beccb7ff7eac4787ceda0c8ebf659d0d3dad2869474b695f5,approve
brickmasons-blockmasons-and-stonemasons,en,608,4,663e3e59873fefa5a8b3f23282f2ba615b15d3892a0e6a31ee564ac5d1419dd9,approve
massage-therapists,zh-CN,609,3,ecfc1b20f4403338614cd32be3320442842f9781c738c9788bc12c389866d9d6,approve
massage-therapists,en,609,3,b2fc317cc4ccae149d844c5ae75a7986778594b3c5ed61d4e6795d4ab9658127,approve
material-moving-machine-operators,zh-CN,610,5,159cacf4a3931e179702f4a6cb3087e7089db9522bdc5e6ae016d1bddab3b0e2,approve
material-moving-machine-operators,en,610,5,aac017c1d46248baeeda0a02f38f3fc7437a6cb750a796635272b7457f87d136,approve
material-recording-clerks,zh-CN,611,5,40358031c1b83189236992933ffe2c2d7a3ca20811f1e1b1982f41fe43d15f45,approve
material-recording-clerks,en,611,5,b12e0151e5ededcfeefe9e7ae87bdc1d7c46bbadd92cf7c07bfb17d445347ae3,approve
materials-engineers,zh-CN,612,7,94e59a72aff3c5e5b0bea71d98d30bb1e72436925cae3a157c48a360a1accc3e,approve
materials-engineers,en,612,7,0c4c22426e95c496289f4179e25e6e4d887b1d5d7418144ba4a6fe11cc92e1ed,approve
materials-scientists,zh-CN,613,7,7762ed95156a9f4ada9e31b46b26ae4df201c61600b4d185f9bf5b5cfc68a6bf,approve
materials-scientists,en,613,7,bec11b5f3d88dc176572308262383013fa2955c3b858c83615acc56c27d136b8,approve
mathematical-science-teachers-postsecondary,zh-CN,614,8,2e1051be9d4c24027621cd15a2cc6394690183d4cba79932bee62c0111ddb2a0,approve
mathematical-science-teachers-postsecondary,en,614,8,60cceb57fa9ede7fcc338ece6d362cc49fe072330200351afc36bbdfe7c56407,approve
mathematicians,zh-CN,615,8,833ad4e8ded4815e97f0fc6d154082f21c2ae729245ce3ca9a24d771d06e87a8,approve
mathematicians,en,615,8,8134eca40efa948a7c06bc7dfd448046de52ae03c1bc796c653edabf771f2dbb,approve
mathematicians-and-statisticians,zh-CN,616,8,c1935088a9cb57a32d8b03cdabc3a3d765b78fdae9ee09e24535661ae70cadda,approve
mathematicians-and-statisticians,en,616,8,9d306e86087a14c146edf985685582c3e17ba2eec5aea6cabe54bee0f2637460,approve
meat-poultry-and-fish-cutters-and-trimmers,zh-CN,617,3,aeab07f75f968585b2377c97d4df8d445668b9f99bffa5696cba0f4206dbe65e,approve
meat-poultry-and-fish-cutters-and-trimmers,en,617,3,daf48eecf0176eb819a600ca68a6a224a0d8e8eff126673288dd75b8795e0d98,approve
mechanical-door-repairers,zh-CN,618,4,4a4c1596fe097ec5065010ec3fd0ce534200d18ddd0b935f5690d16092d98ad3,approve
mechanical-door-repairers,en,618,4,e64810b9b2b5ad11463d1d5c3fed76232343179acc56ad5b7a1a646bdd7fcd68,approve
mechanical-drafters,zh-CN,619,7,8104f278c728a9af4229c7e7332b31b32177b796ae177450f5cbdf7e50058536,approve
mechanical-drafters,en,619,7,c1cdbedac5e0026a3b45b343ffb84c74090d8ae53abde315aea4229779b20a16,approve
