import_run_id,market,authority_source,authority_code,proposed_slug,source_title_zh,source_title_en,suggested_title_zh,suggested_title_en,translation_status,review_decision,approved_title_zh,approved_title_en,reviewer_notes,source_url,definition
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-01-05,cn-6-23-01-05,道岔钳工,,道岔钳工,"道 岔 钳 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-01,cn-6-23-02-01,金属船体制造工,,金属船体制造工,"金 属 船 体 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-02,cn-6-23-02-02,船舶机械装配工,,船舶机械装配工,"Ship mechanical 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-03,cn-6-23-02-03,船舶电气装配工,,船舶电气装配工,"Ship electrical 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-04,cn-6-23-02-04,船舶附件制造工,,船舶附件制造工,"Ship 附 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-05,cn-6-23-02-05,船舶木塑帆缆制造工,,船舶木塑帆缆制造工,"Ship 木 塑 帆 缆 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-02-06,cn-6-23-02-06,拆船工,,拆船工,"拆 船 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-01,cn-6-23-03-01,飞机装配工,,飞机装配工,"飞 机 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-02,cn-6-23-03-02,飞机系统安装调试工,,飞机系统安装调试工,"飞 机 系 统 安 装 调 试 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-03,cn-6-23-03-03,航空发动机装配工,,航空发动机装配工,"Aviation 发 动 机 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-04,cn-6-23-03-04,航空螺旋桨装配工,,航空螺旋桨装配工,"Aviation 螺 旋 桨 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-05,cn-6-23-03-05,航空电气安装调试工,,航空电气安装调试工,"Aviation electrical 安 装 调 试 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-06,cn-6-23-03-06,航空附件装配工,,航空附件装配工,"Aviation 附 件 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-07,cn-6-23-03-07,航空仪表装配工,,航空仪表装配工,"Aviation 仪 表 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-08,cn-6-23-03-08,航空装配平衡工,,航空装配平衡工,"Aviation 装 配 平 衡 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-09,cn-6-23-03-09,飞机无线电设备安装调试工,,飞机无线电设备安装调试工,"飞 机 无 线 电 设 备 安 装 调 试 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-10,cn-6-23-03-10,飞机雷达安装调试工,,飞机雷达安装调试工,"飞 机 雷 达 安 装 调 试 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-11,cn-6-23-03-11,飞机特种设备检测与修理工,,飞机特种设备检测与修理工,"飞 机 特 种 设 备 检 测 与 修 理 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-12,cn-6-23-03-12,飞机透明件制造胶接装配工,,飞机透明件制造胶接装配工,"飞 机 透 明 件 制 造 胶 接 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-13,cn-6-23-03-13,飞机外场调试与维护工,,飞机外场调试与维护工,"飞 机 外 场 调 试 与 维 护 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-14,cn-6-23-03-14,航空环控救生装备工,,航空环控救生装备工,"Aviation 环 控 救 生 装 备 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-03-15,cn-6-23-03-15,无人机装调检修工,,无人机装调检修工,"无 人 机 装 调 检 修 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-04-01,cn-6-23-04-01,摩托车装调工,,摩托车装调工,"摩 托 车 装 调 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-23-04-02,cn-6-23-04-02,自行车与电动自行车装配工,,自行车与电动自行车装配工,"自 行 车 与 电 动 自 行 车 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-01-00,cn-6-24-01-00,电机制造工,,电机制造工,"电 机 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-02-01,cn-6-24-02-01,变压器互感器制造工,,变压器互感器制造工,"变 压 器 互 感 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-02-02,cn-6-24-02-02,高低压电器及成套设备装配工,,高低压电器及成套设备装配工,"高 低 压 电 器 及 成 套 设 备 装 配 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-02-03,cn-6-24-02-03,电力电容器及其装置制造工,,电力电容器及其装置制造工,"电 力 电 容 器 及 其 装 置 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-02-04,cn-6-24-02-04,光伏组件制造工,,光伏组件制造工,"光 伏 组 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-03-01,cn-6-24-03-01,电线电缆制造工,,电线电缆制造工,"电 线 电 缆 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-03-02,cn-6-24-03-02,光纤光缆制造工,,光纤光缆制造工,"光 纤 光 缆 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-03-03,cn-6-24-03-03,绝缘制品制造工,,绝缘制品制造工,"绝 缘 制 品 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-03-04,cn-6-24-03-04,电工合金电触头制造工,,电工合金电触头制造工,"电 工 合 金 电 触 头 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-03-05,cn-6-24-03-05,电器附件制造工,,电器附件制造工,"电 器 附 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-04-00,cn-6-24-04-00,电池制造工,,电池制造工,"电 池 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-05-01,cn-6-24-05-01,家用电冰箱制造工,,家用电冰箱制造工,"家 用 电 冰 箱 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-05-02,cn-6-24-05-02,空调器制造工,,空调器制造工,"空 调 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-05-03,cn-6-24-05-03,洗衣机制造工,,洗衣机制造工,"洗 衣 机 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-05-04,cn-6-24-05-04,小型家用电器制造工,,小型家用电器制造工,"小 型 家 用 电 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-06-00,cn-6-24-06-00,燃气具制造工,,燃气具制造工,"燃 气 具 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-07-01,cn-6-24-07-01,电光源制造工,,电光源制造工,"电 光 源 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-07-02,cn-6-24-07-02,灯具制造工,,灯具制造工,"灯 具 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-24-08-00,cn-6-24-08-00,轨道交通通信信号设备制造工,,轨道交通通信信号设备制造工,"轨 道 交 通 通 信 信 号 设 备 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-01,cn-6-25-01-01,电容器制造工,,电容器制造工,"电 容 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-02,cn-6-25-01-02,电阻器制造工,,电阻器制造工,"电 阻 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-03,cn-6-25-01-03,微波铁氧体元器件制造工,,微波铁氧体元器件制造工,"微 波 铁 氧 体 元 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-04,cn-6-25-01-04,石英晶体生长设备操作工,,石英晶体生长设备操作工,"石 英 晶 体 生 长 设 备 操 作 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-05,cn-6-25-01-05,压电石英晶片加工工,,压电石英晶片加工工,"压 电 石 英 晶 片 加 工 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-06,cn-6-25-01-06,石英晶体元器件制造工,,石英晶体元器件制造工,"石 英 晶 体 元 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-07,cn-6-25-01-07,电声器件制造工,,电声器件制造工,"电 声 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-08,cn-6-25-01-08,水声换能器制造工,,水声换能器制造工,"水 声 换 能 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-09,cn-6-25-01-09,继电器制造工,,继电器制造工,"继 电 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-10,cn-6-25-01-10,高频电感器制造工,,高频电感器制造工,"高 频 电 感 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-11,cn-6-25-01-11,电器接插件制造工,,电器接插件制造工,"电 器 接 插 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-12,cn-6-25-01-12,电子产品制版工,,电子产品制版工,"Electronic 产 品 制 版 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-13,cn-6-25-01-13,印制电路制作工,,印制电路制作工,"印 制 电 路 制 作 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-14,cn-6-25-01-14,薄膜加热器件制造工,,薄膜加热器件制造工,"薄 膜 加 热 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-15,cn-6-25-01-15,温差电器件制造工,,温差电器件制造工,"温 差 电 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-01-16,cn-6-25-01-16,电子绝缘与介质材料制造工,,电子绝缘与介质材料制造工,"Electronic 绝 缘 与 介 质 材 料 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-01,cn-6-25-02-01,真空电子器件零件制造及装调工,,真空电子器件零件制造及装调工,"真 空 electronic 器 件 零 件 制 造 及 装 调 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-02,cn-6-25-02-02,电极丝制造工,,电极丝制造工,"电 极 丝 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-03,cn-6-25-02-03,液晶显示器件制造工,,液晶显示器件制造工,"液 晶 显 示 器 件 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-04,cn-6-25-02-04,晶片加工工,,晶片加工工,"晶 片 加 工 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-05,cn-6-25-02-05,半导体芯片制造工,,半导体芯片制造工,"半 导 体 芯 片 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-06,cn-6-25-02-06,半导体分立器件和集成电路装调工,,半导体分立器件和集成电路装调工,"半 导 体 分 立 器 件 和 集 成 电 路 装 调 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-02-07,cn-6-25-02-07,磁头制造工,,磁头制造工,"磁 头 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-03-00,cn-6-25-03-00,计算机及外部设备装配调试员,,计算机及外部设备装配调试员,"计 算 机 及 外 部 设 备 装 配 调 试 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-01,cn-6-25-04-01,通信系统设备制造工,,通信系统设备制造工,"通 信 系 统 设 备 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-02,cn-6-25-04-02,通信终端设备制造工,,通信终端设备制造工,"通 信 终 端 设 备 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-03,cn-6-25-04-03,雷达装调工,,雷达装调工,"雷 达 装 调 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-04,cn-6-25-04-04,激光设备安装调试员,,激光设备安装调试员,"激 光 设 备 安 装 调 试 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-05,cn-6-25-04-05,智能硬件装调员,,智能硬件装调员,"智 能 硬 件 装 调 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-06,cn-6-25-04-06,电子设备机械装校工,,电子设备机械装校工,"Electronic 设 备 mechanical 装 校 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-07,cn-6-25-04-07,电子设备装接工,,电子设备装接工,"Electronic 设 备 装 接 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-08,cn-6-25-04-08,电子设备调试工,,电子设备调试工,"Electronic 设 备 调 试 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-25-04-09,cn-6-25-04-09,物联网安装调试员,,物联网安装调试员,"物 联 网 安 装 调 试 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-26-01-01,cn-6-26-01-01,仪器仪表制造工,,仪器仪表制造工,"仪 器 仪 表 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-26-01-02,cn-6-26-01-02,钟表及计时仪器制造工,,钟表及计时仪器制造工,"钟 表 及 计 时 仪 器 制 造 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-27-01-00,cn-6-27-01-00,再生物资加工处理工,,再生物资加工处理工,"再 生 物 资 加 工 处 理 工",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-28-01-01,cn-6-28-01-01,锅炉运行值班员,,锅炉运行值班员,"锅 炉 运 行 值 班 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-28-01-02,cn-6-28-01-02,燃料值班员,,燃料值班员,"燃 料 值 班 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-28-01-03,cn-6-28-01-03,汽轮机运行值班员,,汽轮机运行值班员,"汽 轮 机 运 行 值 班 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-28-01-04,cn-6-28-01-04,燃气轮机值班员,,燃气轮机值班员,"燃 气 轮 机 值 班 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
019da6c0-b090-701d-b29b-c1ab6899dd5d,CN,china_occupation_directory_2026,6-28-01-05,cn-6-28-01-05,发电集控值班员,,发电集控值班员,"发 电 集 控 值 班 worker",machine_assisted_rule_review,,,,,https://file.m12333.cn/upfile/download/23b1a542-8338-13d3-f826-2719db3f8dcb.pdf,
