owner_row_id,topic,locale,normalized_query,window_id,page,is_public_canonical,proposed_primary_owner,is_proposed_owner,clicks,impressions,ctr,position,page_count,query_total_impressions,non_owner_impressions,non_owner_share,query_status,evidence_status
17,IQ,zh,iq 测试,day90,https://fermatmind.com/zh/articles/iq-test-tool-guide,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,false,0,2,0.00000000,21.5000,2,6,2,0.333333,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
17,IQ,zh,iq 测试,day90,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,0,4,0.00000000,31.7500,2,6,2,0.333333,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
17,IQ,zh,iq测试,day90,https://fermatmind.com/zh/articles/iq-test-tool-guide,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,false,0,2,0.00000000,16.5000,2,3,2,0.666667,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
17,IQ,zh,iq测试,day90,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,https://fermatmind.com/zh/tests/iq-test-intelligence-quotient-assessment,true,0,1,0.00000000,28.0000,2,3,2,0.666667,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
18,IQ,zh,iq測試準嗎,day90,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,https://fermatmind.com/zh/articles/iq-test-score-and-limits-explained,true,0,1,0.00000000,11.0000,1,1,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 16 型 人格 測驗 免費,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,42,0.00000000,8.8571,1,42,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
4,MBTI,en,mbti test,day90,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types-MBTI,false,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,74.0000,2,11,11,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
4,MBTI,en,mbti test,day90,https://fermatmind.com/tests/mbti-personality-test-16-personality-types-MBTI,false,https://fermatmind.com/en/tests/mbti-personality-test-16-personality-types,false,0,10,0.00000000,69.2000,2,11,11,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti test 免費,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,45,0.00000000,9.0667,1,45,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 人格,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,27,0.00000000,36.0741,2,28,1,0.035714,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 人格,day90,https://fermatmind.com/zh/personality,true,https://fermatmind.com/zh/articles/mbti-basics,false,0,1,0.00000000,13.0000,2,28,1,0.035714,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 人格 测试 免费,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,2,24,0.08333333,6.4167,1,24,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 免费,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,13,0.00000000,4.7692,1,13,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 免费测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,16,0.00000000,6.0625,1,16,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 快速测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,28,0.00000000,7.4643,1,28,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 性格,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,10,0.00000000,19.9000,2,14,4,0.285714,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 性格,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/articles/mbti-basics,false,0,4,0.00000000,11.5000,2,14,4,0.285714,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 意思,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,19,0.00000000,23.8947,1,19,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti 是什么,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,7,0.00000000,15.7143,1,7,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,2,0.00000000,19.0000,2,54,2,0.037037,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,52,0.01923077,11.2308,2,54,2,0.037037,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 测试 免費,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,9,107,0.08411215,5.4953,1,107,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 测试 免费,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,2,25,0.08000000,6.2000,1,25,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 測試,day90,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,6.0000,2,260,1,0.003846,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 測試,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,6,259,0.02316602,9.7799,2,260,1,0.003846,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti 測試 免費,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,79,0.00000000,8.8861,1,79,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti人格,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,16,0.00000000,36.6250,2,17,1,0.058824,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti人格,day90,https://fermatmind.com/zh/personality,true,https://fermatmind.com/zh/articles/mbti-basics,false,0,1,0.00000000,20.0000,2,17,1,0.058824,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti人格测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,54.0000,2,14,1,0.071429,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,13,0.07692308,15.8462,2,14,1,0.071429,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti免费测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,22,496,0.04435484,5.1331,1,496,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti性格测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,5,0.00000000,10.2000,2,34,5,0.147059,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti性格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,29,0.03448276,8.3103,2,34,5,0.147059,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti意思,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,9,0.00000000,4.3333,1,9,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti是什么,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,45,0.00000000,12.7333,1,45,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
2,MBTI,zh,mbti是什么意思,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/articles/mbti-basics,true,0,12,0.00000000,12.0833,1,12,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti检测,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,20,0.00000000,9.9500,1,20,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试,day90,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,1,0.00000000,34.0000,3,1378,10,0.007257,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,0,9,0.00000000,12.2222,3,1378,10,0.007257,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,8,1368,0.00584795,8.3860,3,1378,10,0.007257,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试 免费,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,15,0.06666667,4.9333,1,15,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试免费,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,3,146,0.02054795,5.8562,1,146,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti测试入口,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,16,0.00000000,5.1250,1,16,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,mbti測試,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,108,0.00925926,10.1944,1,108,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,meaning of riasec,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,5,0.00000000,8.2000,1,5,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
8,Big Five,en,ocean test,day90,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,0,3,0.00000000,61.3333,1,3,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,riasec,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,217,0.00000000,43.0230,2,222,5,0.022523,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,riasec,day90,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,false,0,5,0.00000000,23.2000,2,222,5,0.022523,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,riasec career test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,14,0.00000000,47.1429,1,14,14,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,riasec holland code,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,16,0.00000000,48.2500,1,16,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,riasec meaning,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,59,0.00000000,16.0000,1,59,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,riasec model,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,53,0.00000000,44.4906,1,53,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,riasec test,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,148,0.00000000,50.7838,2,152,152,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
13,RIASEC,en,riasec test,day90,https://fermatmind.com/tests/holland-career-interest-test-riasec-%E9%9C%8D%E5%85%B0%E5%BE%B7%E8%81%8C%E4%B8%9A%E5%85%B4%E8%B6%A3%E6%B5%8B%E8%AF%95,false,https://fermatmind.com/en/tests/holland-career-interest-test-riasec,false,0,4,0.00000000,47.7500,2,152,152,1.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,riasec 测试,day90,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,false,0,1,0.00000000,6.0000,2,9,1,0.111111,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
9,RIASEC,zh,riasec 测试,day90,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,https://fermatmind.com/zh/tests/holland-career-interest-test-riasec,true,0,8,0.00000000,7.8750,2,9,1,0.111111,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
8,Big Five,en,the big five personality test,day90,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/en/tests/big-five-personality-test-ocean-model,true,0,2,0.00000000,54.0000,1,2,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what does riasec mean,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,5,0.00000000,13.4000,1,5,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what does riasec stand for,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,5,0.00000000,40.6000,1,5,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what is riasec,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,46,0.00000000,20.8261,1,46,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
12,RIASEC,en,what is the riasec model,day90,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,https://fermatmind.com/en/articles/what-is-riasec-holland-code-career-interest-test,true,0,1,0.00000000,18.0000,1,1,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格免费测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,2,11,0.18181818,7.0909,2,74,11,0.148649,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格免费测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,63,0.03174603,7.1429,2,74,11,0.148649,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,day90,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,2,0.00000000,13.0000,3,211,52,0.246445,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,50,0.00000000,8.1200,3,211,52,0.246445,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,159,0.01257862,7.6855,3,211,52,0.246445,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,1,0.00000000,4.0000,2,5,1,0.200000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,4,0.00000000,9.0000,2,5,1,0.200000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免费,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,17,0.00000000,6.6471,2,76,17,0.223684,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格测试免费,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,2,59,0.03389831,6.6949,2,76,17,0.223684,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試,day90,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,3,0.00000000,35.0000,3,25,5,0.200000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,2,0.00000000,9.5000,3,25,5,0.200000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,20,0.00000000,9.8000,3,25,5,0.200000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,4,0.00000000,10.7500,2,21,4,0.190476,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測試免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,1,17,0.05882353,11.5294,2,21,4,0.190476,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗,day90,https://fermatmind.com/zh/articles/enneagram-personality-test-explained,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,3,0.00000000,33.0000,3,14,7,0.500000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,4,0.00000000,18.0000,3,14,7,0.500000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,7,0.00000000,31.2857,3,14,7,0.500000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test,false,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,false,0,1,0.00000000,33.0000,2,8,1,0.125000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
14,Enneagram,zh,九型人格測驗免費,day90,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,https://fermatmind.com/zh/tests/enneagram-personality-test-nine-types,true,0,7,0.00000000,17.4286,2,8,1,0.125000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,五大人格测试,day90,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,false,0,13,0.00000000,6.8462,2,15,13,0.866667,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
5,Big Five,zh,五大人格测试,day90,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,0,2,0.00000000,16.0000,2,15,13,0.866667,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,免费mbti,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,3,31,0.09677419,4.8065,1,31,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,免费mbti测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,32,0.03125000,4.8125,1,32,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,0,59,0.00000000,8.9492,1,59,0,0.000000,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六型人格测试,day90,https://fermatmind.com/zh/articles/mbti-basics,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,false,1,1,1.00000000,9.0000,2,27,1,0.037037,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
1,MBTI,zh,十六型人格测试,day90,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,https://fermatmind.com/zh/tests/mbti-personality-test-16-personality-types,true,1,26,0.03846154,8.5769,2,27,1,0.037037,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
6,Big Five,zh,大五,day90,https://fermatmind.com/zh/articles/big-five-tool-guide,true,https://fermatmind.com/zh/articles/big-five-tool-guide,true,0,9,0.00000000,6.8889,2,11,2,0.181818,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
6,Big Five,zh,大五,day90,https://fermatmind.com/zh/tests/big-five-personality-test-ocean-model,true,https://fermatmind.com/zh/articles/big-five-tool-guide,false,0,2,0.00000000,9.0000,2,11,2,0.181818,CONTEXT_ONLY,VERIFIED_M01_QUERY_PAGE_SOURCE_LIMITED
