article_id,locale,slug,canonical_url,baseline_captured_at,formal_review_date,gsc_90d,ga4_90d,article_to_test_clicks_90d,qualified_completes_90d,referring_links,internal_link_role,topic_owner_role,content_freshness,claim_accuracy,cms_revision_history,current_dead_candidate_status,provisional_decision,execution_authorized,reassessment_requirements
179,zh,reliability-and-validity-in-personality-tests-explained,https://fermatmind.com/zh/articles/reliability-and-validity-in-personality-tests-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:13.000000Z,Unknown,423,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
40,zh,riasec-holland-career-interest-test-explained,https://fermatmind.com/zh/articles/riasec-holland-career-interest-test-explained,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Top10 owner/support,2026-06-25T14:25:27.000000Z,Unknown,69,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
180,zh,stress-recovery-log-separate-patterns-from-traits,https://fermatmind.com/zh/articles/stress-recovery-log-separate-patterns-from-traits,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:55.000000Z,Unknown,417,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
181,zh,track-personality-related-behavior-without-chasing-scores,https://fermatmind.com/zh/articles/track-personality-related-behavior-without-chasing-scores,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:44.000000Z,Unknown,413,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
70,zh,unwanted-major-adjustment-riasec-transfer-plan,https://fermatmind.com/zh/articles/unwanted-major-adjustment-riasec-transfer-plan,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-01T03:37:25.000000Z,Unknown,90,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
74,zh,unwanted-major-repeat-or-stay-riasec-decision-checklist,https://fermatmind.com/zh/articles/unwanted-major-repeat-or-stay-riasec-decision-checklist,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-03T05:24:04.000000Z,Unknown,94,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
182,zh,using-big-five-and-mbti-together-without-equating-them,https://fermatmind.com/zh/articles/using-big-five-and-mbti-together-without-equating-them,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:23:23.000000Z,Unknown,428,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
183,zh,when-personality-content-is-not-enough-seek-professional-help,https://fermatmind.com/zh/articles/when-personality-content-is-not-enough-seek-professional-help,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T03:22:58.000000Z,Unknown,418,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
184,zh,when-to-retest-big-five-and-what-a-score-change-means,https://fermatmind.com/zh/articles/when-to-retest-big-five-and-what-a-score-change-means,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:39.000000Z,Unknown,393,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
16,zh,which-love-script-fits-you-best,https://fermatmind.com/zh/articles/which-love-script-fits-you-best,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-29T03:37:39.000000Z,Unknown,435,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
185,zh,why-big-five-is-not-a-personality-type-system,https://fermatmind.com/zh/articles/why-big-five-is-not-a-personality-type-system,2026-08-10T12:00:00+08:00,2026-11-08,Unknown,Unknown,Unknown,Unknown,Unknown,article_cohort:0;sitewide:Unknown,Unknown,2026-07-24T02:49:28.000000Z,Unknown,388,NOT_AUTHORIZED_INCOMPLETE_90D,NEED_MORE_DATA,false,GSC/GA4/click/complete/backlink/internal role/topic owner/freshness/claim/revision history
