market,source_sheet,authority_source,authority_code,source_title_en,suggested_title_zh,translation_status,action,matched_current_slug,matched_current_title_en,matched_current_title_zh,match_score,major_group_code,major_group_title_en,minor_group_code,minor_group_title_en,broad_occupation_code,broad_occupation_title_en,detailed_soc_code,detailed_soc_title_en,description,source_status,source_url,review_notes,source_title_zh,suggested_title_en
US,US_English_Directory,onet_soc_2019,27-1029.00,"Designers, All Other",设计师,machine_assisted_rule_review,create,,,,0.533,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-1000,Art and Design Workers,27-1020,Designers,27-1029,"Designers, All Other",All designers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Designers, All Other"
US,US_English_Directory,onet_soc_2019,27-2011.00,Actors,演员,from_existing_match,skip,actors,Actors,演员,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2010,"Actors, Producers, and Directors",27-2011,Actors,"Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Actors
US,US_English_Directory,onet_soc_2019,27-2012.00,Producers and Directors,制片人与导演,from_existing_match,skip,producers-and-directors,Producers and directors,制片人与导演,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2010,"Actors, Producers, and Directors",27-2012,Producers and Directors,"Produce or direct stage, television, radio, video, or film productions for entertainment, information, or instruction. Responsible for creative decisions, such as interpretation of script, choice of actors or guests, set design, sound, special effects, and choreography.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Producers and Directors
US,US_English_Directory,onet_soc_2019,27-2012.03,Media Programming Directors,媒体,machine_assisted_rule_review,create,,,,0.640,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2010,"Actors, Producers, and Directors",27-2012,Producers and Directors,"Direct and coordinate activities of personnel engaged in preparation of radio or television station program schedules and programs, such as sports or news.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Media Programming Directors
US,US_English_Directory,onet_soc_2019,27-2012.04,Talent Directors,,needs_translation,create,,,,0.828,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2010,"Actors, Producers, and Directors",27-2012,Producers and Directors,"Audition and interview performers to select most appropriate talent for parts in stage, television, radio, or motion picture productions.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Talent Directors
US,US_English_Directory,onet_soc_2019,27-2012.05,Media Technical Directors/Managers,经理媒体,machine_assisted_rule_review,create,,,,0.610,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2010,"Actors, Producers, and Directors",27-2012,Producers and Directors,"Coordinate activities of technical departments, such as taping, editing, engineering, and maintenance, to produce radio or television programs.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Media Technical Directors/Managers
US,US_English_Directory,onet_soc_2019,27-2021.00,Athletes and Sports Competitors,运动员与体育竞赛选手,from_existing_match,skip,athletes-and-sports-competitors,Athletes and sports competitors,运动员与体育竞赛选手,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2020,"Athletes, Coaches, Umpires, and Related Workers",27-2021,Athletes and Sports Competitors,Compete in athletic events.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Athletes and Sports Competitors
US,US_English_Directory,onet_soc_2019,27-2022.00,Coaches and Scouts,教练与球探,from_existing_match,skip,coaches-and-scouts,Coaches and scouts,教练与球探,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2020,"Athletes, Coaches, Umpires, and Related Workers",27-2022,Coaches and Scouts,Instruct or coach groups or individuals in the fundamentals of sports for the primary purpose of competition. Demonstrate techniques and methods of participation. May evaluate athletes' strengths and weaknesses as possible recruits or to improve the athletes' technique to prepare them for competition. Those required to hold teaching certifications should be reported in the appropriate teaching category.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Coaches and Scouts
US,US_English_Directory,onet_soc_2019,27-2023.00,"Umpires, Referees, and Other Sports Officials",裁判、仲裁员与其他体育官员,from_existing_match,skip,umpires-referees-and-other-sports-officials,"Umpires, referees, and other sports officials",裁判、仲裁员与其他体育官员,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2020,"Athletes, Coaches, Umpires, and Related Workers",27-2023,"Umpires, Referees, and Other Sports Officials","Officiate at competitive athletic or sporting events. Detect infractions of rules and decide penalties according to established regulations. Includes all sporting officials, referees, and competition judges.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,"Umpires, Referees, and Other Sports Officials"
US,US_English_Directory,onet_soc_2019,27-2031.00,Dancers,,needs_translation,create,,,,0.667,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2030,Dancers and Choreographers,27-2031,Dancers,"Perform dances. May perform on stage, for broadcasting, or for video recording.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Dancers
US,US_English_Directory,onet_soc_2019,27-2032.00,Choreographers,,needs_translation,create,,,,0.815,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2030,Dancers and Choreographers,27-2032,Choreographers,Create new dance routines. Rehearse performance of routines. May direct and stage presentations.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Choreographers
US,US_English_Directory,onet_soc_2019,27-2041.00,Music Directors and Composers,音乐总监与作曲家,from_existing_match,skip,music-directors-and-composers,Music directors and composers,音乐总监与作曲家,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2040,"Musicians, Singers, and Related Workers",27-2041,Music Directors and Composers,"Conduct, direct, plan, and lead instrumental or vocal performances by musical artists or groups, such as orchestras, bands, choirs, and glee clubs; or create original works of music.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Music Directors and Composers
US,US_English_Directory,onet_soc_2019,27-2042.00,Musicians and Singers,音乐家与歌手,from_existing_match,skip,musicians-and-singers,Musicians and singers,音乐家与歌手,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2040,"Musicians, Singers, and Related Workers",27-2042,Musicians and Singers,"Play one or more musical instruments or sing. May perform on stage, for broadcasting, or for sound or video recording.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Musicians and Singers
US,US_English_Directory,onet_soc_2019,27-2091.00,"Disc Jockeys, Except Radio",,needs_translation,create,,,,0.423,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",27-2091,"Disc Jockeys, Except Radio","Play prerecorded music for live audiences at venues or events such as clubs, parties, or wedding receptions. May use techniques such as mixing, cutting, or sampling to manipulate recordings. May also perform as emcee (master of ceremonies).",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Disc Jockeys, Except Radio"
US,US_English_Directory,onet_soc_2019,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",工人,machine_assisted_rule_review,create,,,,0.587,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-2000,"Entertainers and Performers, Sports and Related Workers",27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",27-2099,"Entertainers and Performers, Sports and Related Workers, All Other","All entertainers and performers, sports and related workers not listed separately.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Entertainers and Performers, Sports and Related Workers, All Other"
US,US_English_Directory,onet_soc_2019,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,,needs_translation,create,,,,0.575,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3010,Broadcast Announcers and Radio Disc Jockeys,27-3011,Broadcast Announcers and Radio Disc Jockeys,"Speak or read from scripted materials, such as news reports or commercial messages, on radio, television, or other communications media. May play and queue music, announce artist or title of performance, identify station, or interview guests.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Broadcast Announcers and Radio Disc Jockeys
US,US_English_Directory,onet_soc_2019,27-3023.00,"News Analysts, Reporters, and Journalists",新闻分析师、记者与新闻工作者,from_existing_match,skip,reporters-correspondents-and-broadcast-news-analysts,"News analysts, reporters, and journalists",新闻分析师、记者与新闻工作者,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3020,"News Analysts, Reporters and Journalists",27-3023,"News Analysts, Reporters, and Journalists","Narrate or write news stories, reviews, or commentary for print, broadcast, or other communications media such as newspapers, magazines, radio, or television. May collect and analyze information through interview, investigation, or observation.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,"News Analysts, Reporters, and Journalists"
US,US_English_Directory,onet_soc_2019,27-3031.00,Public Relations Specialists,公共关系专员,from_existing_match,skip,public-relations-specialists,Public relations specialists,公共关系专员,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3030,Public Relations Specialists,27-3031,Public Relations Specialists,"Promote or create an intended public image for individuals, groups, or organizations. May write or select material for release to various communications media. May specialize in using social media.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Public Relations Specialists
US,US_English_Directory,onet_soc_2019,27-3041.00,Editors,编辑,from_existing_match,skip,editors,Editors,编辑,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3040,Writers and Editors,27-3041,Editors,"Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Editors
US,US_English_Directory,onet_soc_2019,27-3042.00,Technical Writers,技术写作者,from_existing_match,skip,technical-writers,Technical writers,技术写作者,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3040,Writers and Editors,27-3042,Technical Writers,"Write technical materials, such as equipment manuals, appendices, or operating and maintenance instructions. May assist in layout work.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Technical Writers
US,US_English_Directory,onet_soc_2019,27-3043.00,Writers and Authors,作家与作者,from_existing_match,skip,writers-and-authors,Writers and authors,作家与作者,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3040,Writers and Editors,27-3043,Writers and Authors,"Originate and prepare written material, such as scripts, stories, advertisements, and other material.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Writers and Authors
US,US_English_Directory,onet_soc_2019,27-3043.05,"Poets, Lyricists and Creative Writers",,needs_translation,create,,,,0.597,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3040,Writers and Editors,27-3043,Writers and Authors,"Create original written works, such as scripts, essays, prose, poetry or song lyrics, for publication or performance.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Poets, Lyricists and Creative Writers"
US,US_English_Directory,onet_soc_2019,27-3091.00,Interpreters and Translators,口译与笔译人员,from_existing_match,skip,interpreters-and-translators,Interpreters and translators,口译与笔译人员,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3090,Miscellaneous Media and Communication Workers,27-3091,Interpreters and Translators,"Interpret oral or sign language, or translate written text from one language into another.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Interpreters and Translators
US,US_English_Directory,onet_soc_2019,27-3092.00,Court Reporters and Simultaneous Captioners,法庭记录员与实时字幕员,from_existing_match,skip,court-reporters,Court reporters and simultaneous captioners,法庭记录员与实时字幕员,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3090,Miscellaneous Media and Communication Workers,27-3092,Court Reporters and Simultaneous Captioners,"Use verbatim methods and equipment to capture, store, retrieve, and transcribe pretrial and trial proceedings or other information. Includes stenocaptioners who operate computerized stenographic captioning equipment to provide captions of live or prerecorded broadcasts for hearing-impaired viewers.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Court Reporters and Simultaneous Captioners
US,US_English_Directory,onet_soc_2019,27-3099.00,"Media and Communication Workers, All Other",传播工人媒体,machine_assisted_rule_review,create,,,,0.611,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-3000,Media and Communication Workers,27-3090,Miscellaneous Media and Communication Workers,27-3099,"Media and Communication Workers, All Other",All media and communication workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Media and Communication Workers, All Other"
US,US_English_Directory,onet_soc_2019,27-4011.00,Audio and Video Technicians,技术员,machine_assisted_rule_review,create,,,,0.781,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4010,"Broadcast, Sound, and Lighting Technicians",27-4011,Audio and Video Technicians,"Set up, maintain, and dismantle audio and video equipment, such as microphones, sound speakers, connecting wires and cables, sound and mixing boards, video cameras, video monitors and servers, and related electronic equipment for live or recorded events, such as concerts, meetings, conventions, presentations, podcasts, news conferences, and sporting events.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Audio and Video Technicians
US,US_English_Directory,onet_soc_2019,27-4012.00,Broadcast Technicians,技术员,machine_assisted_rule_review,create,,,,0.744,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4010,"Broadcast, Sound, and Lighting Technicians",27-4012,Broadcast Technicians,"Set up, operate, and maintain the electronic equipment used to acquire, edit, and transmit audio and video for radio or television programs. Control and adjust incoming and outgoing broadcast signals to regulate sound volume, signal strength, and signal clarity. Operate satellite, microwave, or other transmitter equipment to broadcast radio or television programs.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Broadcast Technicians
US,US_English_Directory,onet_soc_2019,27-4014.00,Sound Engineering Technicians,技术员工程,machine_assisted_rule_review,create,,,,0.679,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4010,"Broadcast, Sound, and Lighting Technicians",27-4014,Sound Engineering Technicians,"Assemble and operate equipment to record, synchronize, mix, edit, or reproduce sound, including music, voices, or sound effects, for theater, video, film, television, podcasts, sporting events, and other productions.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Sound Engineering Technicians
US,US_English_Directory,onet_soc_2019,27-4015.00,Lighting Technicians,技术员,machine_assisted_rule_review,create,,,,0.680,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4010,"Broadcast, Sound, and Lighting Technicians",27-4015,Lighting Technicians,"Set up, maintain, and dismantle light fixtures, lighting control devices, and the associated lighting electrical and rigging equipment used for photography, television, film, video, and live productions. May focus or operate light fixtures, or attach color filters or other lighting accessories.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Lighting Technicians
US,US_English_Directory,onet_soc_2019,27-4021.00,Photographers,摄影师,from_existing_match,skip,photographers,Photographers,摄影师,1.000,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4020,Photographers,27-4021,Photographers,"Photograph people, landscapes, merchandise, or other subjects. May use lighting equipment to enhance a subject's appearance. May use editing software to produce finished images and prints. Includes commercial and industrial photographers, scientific photographers, and photojournalists.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Photographers
US,US_English_Directory,onet_soc_2019,27-4031.00,"Camera Operators, Television, Video, and Film",操作员,machine_assisted_rule_review,create,,,,0.522,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4030,"Television, Video, and Film Camera Operators and Editors",27-4031,"Camera Operators, Television, Video, and Film","Operate television, video, or film camera to record images or scenes for television, video, or film productions.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Camera Operators, Television, Video, and Film"
US,US_English_Directory,onet_soc_2019,27-4032.00,Film and Video Editors,,needs_translation,create,,,,0.677,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4030,"Television, Video, and Film Camera Operators and Editors",27-4032,Film and Video Editors,"Edit moving images on film, video, or other media. May work with a producer or director to organize images for final production. May edit or synchronize soundtracks with images.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Film and Video Editors
US,US_English_Directory,onet_soc_2019,27-4099.00,"Media and Communication Equipment Workers, All Other",传播工人媒体,machine_assisted_rule_review,create,,,,0.538,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",27-4000,Media and Communication Equipment Workers,27-4090,Miscellaneous Media and Communication Equipment Workers,27-4099,"Media and Communication Equipment Workers, All Other",All media and communication equipment workers not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Media and Communication Equipment Workers, All Other"
US,US_English_Directory,onet_soc_2019,29-1011.00,Chiropractors,整脊医师,from_existing_match,skip,chiropractors,Chiropractors,整脊医师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1010,Chiropractors,29-1011,Chiropractors,"Assess, treat, and care for patients by manipulation of spine and musculoskeletal system. May provide spinal adjustment or address sacral or pelvic misalignment.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Chiropractors
US,US_English_Directory,onet_soc_2019,29-1021.00,"Dentists, General",牙医,machine_assisted_rule_review,create,,,,0.667,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1020,Dentists,29-1021,"Dentists, General","Examine, diagnose, and treat diseases, injuries, and malformations of teeth and gums. May treat diseases of nerve, pulp, and other dental tissues affecting oral hygiene and retention of teeth. May fit dental appliances or provide preventive care.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Dentists, General"
US,US_English_Directory,onet_soc_2019,29-1022.00,Oral and Maxillofacial Surgeons,外科医师,machine_assisted_rule_review,create,,,,0.525,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1020,Dentists,29-1022,Oral and Maxillofacial Surgeons,"Perform surgery and related procedures on the hard and soft tissues of the oral and maxillofacial regions to treat diseases, injuries, or defects. May diagnose problems of the oral and maxillofacial regions. May perform surgery to improve function or appearance.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Oral and Maxillofacial Surgeons
US,US_English_Directory,onet_soc_2019,29-1023.00,Orthodontists,,needs_translation,create,,,,0.667,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1020,Dentists,29-1023,Orthodontists,"Examine, diagnose, and treat dental malocclusions and oral cavity anomalies. Design and fabricate appliances to realign teeth and jaws to produce and maintain normal function and to improve appearance.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Orthodontists
US,US_English_Directory,onet_soc_2019,29-1024.00,Prosthodontists,,needs_translation,create,,,,0.643,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1020,Dentists,29-1024,Prosthodontists,"Diagnose, treat, rehabilitate, design, and fit prostheses that maintain oral function, health, and appearance for patients with clinical conditions associated with teeth, oral and maxillofacial tissues, or the jaw.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Prosthodontists
US,US_English_Directory,onet_soc_2019,29-1029.00,"Dentists, All Other Specialists",专家牙医,machine_assisted_rule_review,create,,,,0.667,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1020,Dentists,29-1029,"Dentists, All Other Specialists",All dentists not listed separately.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,"Dentists, All Other Specialists"
US,US_English_Directory,onet_soc_2019,29-1031.00,Dietitians and Nutritionists,膳食与营养师,from_existing_match,skip,dietitians-and-nutritionists,Dietitians and nutritionists,膳食与营养师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1030,Dietitians and Nutritionists,29-1031,Dietitians and Nutritionists,"Plan and conduct food service or nutritional programs to assist in the promotion of health and control of disease. May supervise activities of a department providing quantity food services, counsel individuals, or conduct nutritional research.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Dietitians and Nutritionists
US,US_English_Directory,onet_soc_2019,29-1041.00,Optometrists,验光师,from_existing_match,skip,optometrists,Optometrists,验光师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1040,Optometrists,29-1041,Optometrists,"Diagnose, manage, and treat conditions and diseases of the human eye and visual system. Examine eyes and visual system, diagnose problems or impairments, prescribe corrective lenses, and provide treatment. May prescribe therapeutic drugs to treat specific eye conditions.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Optometrists
US,US_English_Directory,onet_soc_2019,29-1051.00,Pharmacists,药剂师,from_existing_match,skip,pharmacists,Pharmacists,药剂师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1050,Pharmacists,29-1051,Pharmacists,"Dispense drugs prescribed by physicians and other health practitioners and provide information to patients about medications and their use. May advise physicians and other health practitioners on the selection, dosage, interactions, and side effects of medications.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Pharmacists
US,US_English_Directory,onet_soc_2019,29-1071.00,Physician Assistants,医师助理,from_existing_match,skip,physician-assistants,Physician assistants,医师助理,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1070,Physician Assistants,29-1071,Physician Assistants,"Provide healthcare services typically performed by a physician, under the supervision of a physician. Conduct complete physicals, provide treatment, and counsel patients. May, in some cases, prescribe medication. Must graduate from an accredited educational program for physician assistants.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Physician Assistants
US,US_English_Directory,onet_soc_2019,29-1071.01,Anesthesiologist Assistants,助理,machine_assisted_rule_review,create,,,,0.622,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1070,Physician Assistants,29-1071,Physician Assistants,Assist anesthesiologists in the administration of anesthesia for surgical and non-surgical procedures. Monitor patient status and provide patient care during surgical treatment.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,Do not publish final Chinese title without CMS/editorial review.,,Anesthesiologist Assistants
US,US_English_Directory,onet_soc_2019,29-1081.00,Podiatrists,足病医生,from_existing_match,skip,podiatrists,Podiatrists,足病医生,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1080,Podiatrists,29-1081,Podiatrists,Diagnose and treat diseases and deformities of the human foot.,official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Podiatrists
US,US_English_Directory,onet_soc_2019,29-1122.00,Occupational Therapists,作业治疗师,from_existing_match,skip,occupational-therapists,Occupational therapists,作业治疗师,1.000,29-0000,Healthcare Practitioners and Technical Occupations,29-1000,Healthcare Diagnosing or Treating Practitioners,29-1120,Therapists,29-1122,Occupational Therapists,"Assess, plan, and organize rehabilitative programs that help build or restore vocational, homemaking, and daily living skills, as well as general independence, to persons with disabilities or developmental delays. Use therapeutic techniques, adapt the individual's environment, teach skills, and modify specific tasks that present barriers to the individual.",official_current_onet_soc_2019_taxonomy,https://www.onetcenter.org/taxonomy/2019/list/2019_Occupations.csv?fmt=csv,,,Occupational Therapists
